ID,Year_Birth,Education,Age,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,totalAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,campaignAccept,discretizatingAge,discretizatingIncome
4756,1952,Master,71,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1168,1,7,6,11,4,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
3412,1951,Master,72,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,957,4,2,2,9,7,0,1,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
606,1967,Graduation,56,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,15,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
5961,1978,Graduation,45,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,57,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2975,1976,Graduation,47,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,1956,2,6,7,9,3,0,0,0,1,0,0,0,Accepted once or more,Early middle-aged adults,> $67793.5
2894,1985,Graduation,38,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,2013,1,7,5,8,4,0,1,1,1,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
7613,1974,Master,49,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,326,2,5,1,6,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
10542,1968,PhD,55,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,77,3,3,0,3,9,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8015,1962,PhD,61,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1313,1,4,6,9,1,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
10617,1989,Master,34,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,30,2,3,0,3,5,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
11166,1961,Graduation,62,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,315,2,6,2,4,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
849,1953,Master,70,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,660,4,6,2,10,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
523,1989,Graduation,34,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,74,1,2,0,4,5,0,0,0,0,0,0,0,Never Accepted,Among young,$34948.5 - $67793.5
4066,1978,Master,45,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,46,2,2,1,2,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
8414,1962,PhD,61,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,86,2,2,0,4,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
819,1945,Graduation,78,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1103,1,6,5,13,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
4961,1974,Master,49,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,61,4,2,1,4,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
749,1981,Graduation,42,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,145,2,3,1,3,6,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
5430,1956,Graduation,67,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,684,12,9,2,8,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
7755,1954,PhD,69,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,411,2,9,1,4,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10525,1986,Graduation,37,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,27,1,1,0,2,9,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
1453,1943,PhD,80,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,1060,2,9,3,13,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
8310,1964,Graduation,59,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,1459,3,10,4,7,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
10710,1979,Graduation,44,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,18,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5031,1974,Graduation,49,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1833,1,5,9,11,2,0,0,1,0,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
2613,1960,Master,63,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,237,2,1,3,6,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
213,1963,PhD,60,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,48,4,2,1,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
967,1976,Graduation,47,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,515,10,5,2,9,7,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
1077,1974,Graduation,49,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1020,1,7,3,4,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
7959,1961,Graduation,62,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1370,1,3,2,5,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
640,1951,Graduation,72,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,1026,2,7,6,10,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
4252,1965,Graduation,58,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,301,1,4,1,6,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8432,1956,Graduation,67,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,684,12,9,2,8,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
6218,1965,Graduation,58,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,499,1,8,1,7,7,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
6905,1994,Graduation,29,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1004,1,6,4,10,2,0,0,0,0,0,0,0,Never Accepted,Among young,> $67793.5
5922,1974,PhD,49,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,218,2,4,1,5,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3598,1972,Graduation,51,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,606,4,4,2,12,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6116,1968,Master,55,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,75,1,1,1,3,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6263,1968,Graduation,55,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,106,3,2,0,4,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10486,1948,Graduation,75,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,990,1,4,4,8,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
2410,1969,Graduation,54,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1097,1,3,4,8,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
193,1996,Basic,27,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,16,1,1,0,2,5,1,0,0,0,0,0,0,Accepted once or more,Among young,$0 - $34948.5
3363,1974,Master,49,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,34,1,1,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
8278,1990,PhD,33,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1711,1,8,2,5,5,0,0,0,0,0,0,0,Never Accepted,Among young,> $67793.5
10660,1957,Master,66,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,438,3,8,2,4,7,0,1,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
8686,1979,Basic,44,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,75,2,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
1604,1960,Master,63,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,225,3,2,2,6,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
5907,1952,Master,71,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,18,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
10669,1981,Graduation,42,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,470,2,3,2,10,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2918,1981,Graduation,42,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,91,3,2,0,4,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5735,1991,Master,32,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,2525,1,3,4,10,1,0,0,1,0,0,0,0,Accepted once or more,Among young,> $67793.5
359,1950,Graduation,73,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,504,3,8,2,6,7,0,0,0,0,0,1,0,Never Accepted,Older Adults,$34948.5 - $67793.5
8387,1957,Graduation,66,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,235,1,4,1,5,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1829,1961,PhD,62,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,1232,3,9,5,4,7,0,1,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
3839,1958,Basic,65,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,88,5,2,2,3,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
9392,1971,Graduation,52,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,17,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
2292,1985,Graduation,38,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,24,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10466,1965,Graduation,58,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,60,2,1,0,4,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
9855,1952,PhD,71,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1020,1,6,6,13,4,0,0,0,1,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
4088,1962,PhD,61,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,155,2,3,1,4,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
5231,1974,Master,49,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,51,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
590,1970,Master,53,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1812,1,5,6,4,3,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
8732,1969,Master,54,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,1461,4,7,4,10,4,0,1,1,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
2315,1960,Graduation,63,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,96,1,1,2,2,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
3515,1952,Graduation,71,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,160,1,4,0,4,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
2245,1969,Master,54,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,139,3,2,1,4,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6283,1968,Master,55,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,908,1,9,3,9,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2246,1965,Master,58,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,183,1,2,1,4,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6606,1969,Master,54,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,1161,2,5,2,10,8,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
5545,1972,PhD,51,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,988,1,3,5,5,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
7342,1961,Master,62,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,1072,3,6,6,12,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
837,1977,Graduation,46,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,174,4,2,1,5,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
9500,1959,Graduation,64,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,758,3,9,2,8,7,0,0,0,0,0,1,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
3602,1958,Master,65,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,195,2,3,2,4,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
234,1979,Graduation,44,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,31,2,1,1,2,7,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
2995,1957,Master,66,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1084,1,3,4,9,1,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1118,1956,Master,67,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,685,3,10,4,5,8,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
7789,1965,PhD,58,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1672,1,6,9,10,2,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
3068,1990,Graduation,33,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,43,1,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
8955,1957,PhD,66,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,49,1,1,1,2,5,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
945,1965,Graduation,58,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,133,2,3,0,4,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
5644,1957,Graduation,66,Together,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,363,2,5,1,7,7,0,1,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
7192,1955,Graduation,68,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,545,2,2,4,10,1,0,0,0,0,0,1,0,Never Accepted,Older Adults,$34948.5 - $67793.5
2324,1972,Graduation,51,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,1065,2,7,11,11,4,1,0,0,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
697,1969,Graduation,54,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,2047,1,5,9,6,3,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
3439,1972,Graduation,51,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,296,5,4,1,5,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
1506,1975,Graduation,48,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,140,4,2,1,4,6,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
232,1965,Graduation,58,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,530,1,4,2,10,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8876,1963,PhD,60,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,152,5,3,1,4,9,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
4500,1991,PhD,32,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1598,1,4,9,10,2,0,0,0,0,0,0,0,Never Accepted,Among young,> $67793.5
9739,1963,Graduation,60,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,114,2,2,2,2,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
10395,1986,Basic,37,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,101,3,3,1,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
1176,1973,Graduation,50,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,25,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
1627,1957,Master,66,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,789,1,5,7,9,4,0,0,0,1,0,0,0,Accepted once or more,Older Adults,> $67793.5
938,1981,Graduation,42,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,87,2,2,1,2,8,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
2740,1958,PhD,65,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,90,4,2,1,4,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
257,1959,PhD,64,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,1215,2,5,4,9,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
4058,1955,PhD,68,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,811,1,11,2,8,6,0,1,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
7736,1986,Graduation,37,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,61,2,2,1,2,5,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
8210,1975,Master,48,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,405,5,4,1,8,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
833,1955,Master,68,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,72,3,3,0,3,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
6230,1971,Graduation,52,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,189,5,5,0,4,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
7325,1986,PhD,37,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,40,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
1307,1978,Graduation,45,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,63,3,3,0,4,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
1502,1983,Graduation,40,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,52,2,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6211,1976,PhD,47,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,39,1,1,0,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
843,1971,Graduation,52,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,805,4,8,2,11,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4174,1956,Master,67,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,130,1,2,1,4,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
9757,1972,Graduation,51,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1631,1,5,6,12,2,0,1,1,0,1,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
6918,1989,Graduation,34,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,34,1,1,0,3,8,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
286,1952,Graduation,71,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,152,4,2,1,5,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
11086,1984,Basic,39,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,21,1,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
1921,1967,PhD,56,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,71,2,2,0,3,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4138,1962,Graduation,61,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,899,1,5,10,7,1,1,0,0,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
7718,1947,Master,76,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,711,1,1,3,5,1,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1291,1978,PhD,45,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,351,4,6,2,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6862,1971,Graduation,52,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,8,15,0,0,0,20,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
4136,1992,Basic,31,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,119,4,3,2,2,9,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
803,1968,Graduation,55,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,21,1,0,1,2,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4298,1973,PhD,50,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,10,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
10833,1975,Graduation,48,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,973,3,8,3,13,6,0,1,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
9606,1965,PhD,58,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1536,1,4,2,6,3,0,0,1,1,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
8534,1952,Graduation,71,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,992,4,6,5,13,4,0,1,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
5153,1967,PhD,56,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,1529,2,11,10,11,6,1,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
961,1972,Graduation,51,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,860,2,7,3,5,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
5011,1963,Graduation,60,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,928,2,8,9,4,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
6653,1970,PhD,53,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,418,4,7,2,5,7,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
9094,1955,Master,68,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,587,2,7,4,3,6,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
810,1975,Graduation,48,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,641,2,4,2,11,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
5493,1976,Graduation,47,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,23,1,1,0,2,6,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
2147,1969,Graduation,54,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,2279,1,4,7,11,2,0,0,1,1,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
5107,1973,PhD,50,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,49,2,1,1,2,5,1,0,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
3979,1983,PhD,40,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1779,1,6,2,8,2,0,0,1,0,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
6049,1982,Master,41,Together,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1804,1,7,8,11,3,1,0,0,1,0,0,0,Accepted once or more,Early middle-aged adults,> $67793.5
8147,1960,Graduation,63,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,48,3,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
1857,1952,Graduation,71,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,83,2,2,1,2,7,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
3910,1975,Graduation,48,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,1862,0,4,7,6,1,1,0,1,1,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
5207,1963,PhD,60,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,793,10,9,4,6,8,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
11114,1970,Graduation,53,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,84,3,2,1,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
